id_llamada,fecha,distrito,duracion_minutes,recursos_desplegados,distancia_km,tipo
1759,2025-03-15 21:26:16,Sur,117,3,2,Neutral
1760,2025-05-11 06:47:00,Este,90,6,18,Fuego
1761,2025-04-01 11:24:03,Norte,118,8,14,Accidente
1762,2024-07-09 08:30:02,Centro,128,6,18,Neutral
1763,2024-07-17 01:16:35,Centro,53,3,2,Fuego
1764,2025-05-09 13:59:31,Sur,80,4,1,Neutral
1765,2024-08-13 08:32:49,Norte,59,1,2,Fuego
1766,2025-06-08 02:30:24,Oeste,60,8,9,Accidente
1767,2025-01-07 02:34:03,Norte,99,4,9,Accidente
1768,2025-06-11 00:20:57,Centro,48,6,16,Accidente
1769,2024-08-03 04:24:02,Centro,163,3,11,Accidente
1770,2024-10-26 21:47:31,Norte,91,6,6,Neutral
1771,2025-01-13 01:20:47,Norte,88,9,12,Fuego
1772,2024-12-09 19:25:44,Centro,155,9,3,Accidente
1773,2024-07-02 19:08:29,Oeste,160,3,12,Neutral
1774,2025-02-08 11:09:23,Sur,20,3,1,Accidente
1775,2024-07-28 14:50:16,Sur,169,4,9,Accidente
1776,2024-10-23 20:58:43,Norte,153,7,6,Accidente
1777,2025-01-04 23:26:19,Sur,149,3,11,Fuego
1778,2025-02-21 22:46:41,Centro,41,8,3,Fuego
1779,2024-11-26 11:47:55,Centro,81,8,4,Fuego
1780,2024-08-09 08:54:03,Norte,151,6,10,Accidente
1781,2024-09-25 16:31:48,Norte,162,4,19,Neutral
1782,2024-12-25 17:17:41,Norte,49,5,6,Neutral
1783,2025-04-24 00:29:35,Oeste,150,2,1,Neutral
1784,2025-04-28 14:42:44,Sur,66,6,8,Accidente
1785,2024-06-18 03:22:59,Norte,168,3,8,Fuego
1786,2024-10-17 14:21:41,Este,104,6,6,Neutral
1787,2025-01-10 00:30:32,Este,56,5,17,Accidente
1788,2025-06-09 13:33:44,Centro,23,2,19,Accidente
1789,2024-08-04 11:16:45,Sur,113,5,1,Neutral
1790,2024-07-29 19:39:27,Norte,48,5,15,Neutral
1791,2025-04-29 20:36:48,Este,11,9,13,Accidente
1792,2025-01-17 21:50:04,Sur,176,8,3,Neutral
1793,2025-03-29 20:34:31,Centro,121,7,2,Accidente
1794,2024-06-20 05:04:53,Oeste,72,3,3,Neutral
1795,2024-10-28 08:40:16,Sur,38,4,9,Fuego
1796,2024-12-09 01:52:21,Sur,73,6,16,Accidente
1797,2024-07-22 03:09:24,Oeste,59,3,13,Fuego
1798,2024-11-14 18:24:39,Sur,14,9,19,Neutral
1799,2024-08-18 19:59:38,Centro,46,8,18,Accidente
1800,2024-07-01 04:56:23,Centro,45,6,12,Neutral
1801,2024-11-16 05:16:50,Oeste,126,4,12,Accidente
1802,2025-06-06 19:37:01,Norte,142,7,1,Neutral
1803,2025-01-11 12:14:36,Este,14,3,8,Fuego
1804,2025-06-16 09:44:23,Norte,106,8,17,Fuego
1805,2024-12-03 16:01:33,Sur,132,1,7,Neutral
1806,2025-02-02 13:57:44,Este,153,3,9,Fuego
1807,2025-05-08 11:17:52,Oeste,140,5,17,Fuego
1808,2024-08-26 11:04:59,Oeste,96,5,10,Neutral
1809,2025-03-16 02:25:57,Este,117,2,4,Accidente
1810,2024-09-01 01:25:47,Centro,82,8,7,Neutral
1811,2024-09-12 15:36:33,Este,89,5,7,Accidente
1812,2025-03-31 07:14:25,Sur,34,7,8,Fuego
1813,2025-05-02 01:50:38,Centro,53,7,8,Fuego
1814,2025-04-26 21:35:55,Oeste,13,5,16,Fuego
1815,2025-01-05 12:14:06,Este,149,8,12,Fuego
1816,2025-04-01 11:53:14,Norte,73,9,15,Fuego
1817,2024-07-18 03:02:12,Norte,62,4,8,Accidente
1818,2025-04-07 12:21:49,Sur,66,4,9,Accidente
1819,2025-01-25 08:33:04,Norte,56,8,3,Accidente
1820,2025-04-26 16:54:04,Este,44,1,16,Neutral
1821,2024-11-16 13:26:07,Este,170,4,15,Fuego
1822,2024-08-03 21:38:54,Norte,175,6,4,Fuego
1823,2024-12-14 07:41:49,Este,67,4,16,Fuego
1824,2024-11-02 00:39:47,Sur,151,6,10,Neutral
1825,2024-12-12 02:10:27,Centro,54,5,11,Neutral
1826,2025-02-11 14:26:56,Sur,165,9,5,Neutral
1827,2024-09-16 19:19:22,Sur,145,9,11,Fuego
1828,2024-07-30 22:17:44,Este,82,4,13,Accidente
1829,2024-11-04 23:31:36,Centro,101,4,15,Neutral
1830,2025-06-16 12:01:37,Este,47,8,6,Neutral
1831,2024-08-03 19:36:50,Oeste,40,4,16,Accidente
1832,2024-08-12 14:20:19,Este,126,2,15,Neutral
1833,2024-12-24 14:36:21,Este,112,2,11,Accidente
1834,2025-03-31 02:34:22,Este,14,1,2,Fuego
1835,2024-12-10 03:45:02,Centro,99,5,2,Accidente
1836,2025-04-06 13:56:19,Este,10,6,12,Accidente
1837,2024-09-25 14:58:24,Centro,61,9,16,Fuego
1838,2025-04-16 14:58:13,Norte,133,5,19,Neutral
1839,2025-02-18 22:48:01,Oeste,75,6,2,Fuego
1840,2024-10-13 16:46:26,Centro,25,6,17,Neutral
1841,2024-08-13 19:23:25,Norte,96,3,14,Neutral
1842,2025-05-25 06:56:26,Centro,131,4,16,Accidente
1843,2024-10-31 01:49:23,Centro,84,1,5,Fuego
1844,2024-12-05 18:53:22,Oeste,60,4,10,Accidente
1845,2025-06-15 15:00:16,Sur,120,1,17,Fuego
1846,2024-10-30 03:10:45,Sur,152,5,13,Fuego
1847,2025-06-02 09:04:19,Centro,29,8,16,Accidente
1848,2024-07-24 14:57:04,Este,160,8,9,Neutral
1849,2024-11-11 17:51:41,Norte,9,5,4,Neutral
1850,2024-09-08 12:42:27,Este,124,2,16,Fuego
1851,2025-05-21 19:05:49,Este,25,6,11,Neutral
1852,2025-05-30 04:18:59,Centro,22,1,7,Accidente
1853,2025-06-05 16:35:43,Centro,179,7,17,Accidente
1854,2024-06-18 22:25:35,Centro,61,4,13,Accidente
1855,2024-11-14 20:35:01,Centro,97,5,4,Fuego
1856,2025-03-16 04:12:39,Sur,23,6,14,Fuego
1857,2024-07-08 00:23:14,Centro,132,1,10,Neutral
1858,2024-11-10 11:54:13,Sur,101,9,10,Accidente
1859,2024-09-10 11:31:45,Sur,135,4,10,Accidente
1860,2024-06-19 01:09:33,Centro,174,8,12,Fuego
1861,2024-11-08 12:28:24,Oeste,25,5,2,Fuego
1862,2024-12-12 06:53:18,Norte,44,8,9,Fuego
1863,2025-05-08 20:51:30,Este,71,1,5,Accidente
1864,2024-12-03 14:35:21,Sur,157,8,8,Accidente
1865,2025-03-15 22:04:34,Norte,131,4,14,Neutral
1866,2025-05-09 02:58:19,Oeste,59,2,7,Accidente
1867,2025-05-06 13:58:51,Este,176,6,7,Neutral
1868,2024-07-14 14:35:56,Este,113,2,9,Neutral
1869,2024-08-07 21:05:31,Sur,102,5,3,Accidente
1870,2025-01-23 06:46:25,Centro,116,2,14,Neutral
1871,2025-02-14 20:59:09,Oeste,119,3,17,Neutral
1872,2025-06-08 11:52:27,Sur,121,6,18,Fuego
1873,2024-08-02 00:24:26,Oeste,91,1,12,Accidente
1874,2025-04-05 04:15:36,Centro,85,6,14,Neutral
1875,2025-06-05 11:47:25,Centro,70,3,13,Neutral
1876,2024-07-07 07:55:51,Sur,23,7,14,Neutral
1877,2025-05-20 20:56:46,Centro,139,2,9,Accidente
1878,2025-05-26 11:17:27,Norte,122,6,19,Fuego
1879,2025-03-02 07:04:42,Este,46,8,2,Fuego
1880,2025-03-12 22:58:43,Sur,46,1,11,Accidente
1881,2024-09-24 00:58:34,Oeste,63,9,17,Accidente
1882,2024-12-19 23:11:13,Norte,24,5,2,Accidente
1883,2024-12-14 08:57:03,Sur,77,5,19,Accidente
1884,2024-06-28 13:48:09,Centro,21,5,7,Fuego
1885,2024-10-07 07:03:41,Centro,31,6,18,Neutral
1886,2024-12-02 03:57:37,Centro,179,2,13,Neutral
1887,2024-09-01 01:31:29,Centro,6,6,5,Accidente
1888,2025-05-10 19:55:46,Oeste,67,4,18,Accidente
1889,2024-08-09 12:24:03,Norte,66,8,16,Neutral
1890,2025-04-18 10:03:28,Este,104,9,15,Fuego
1891,2025-01-23 18:19:46,Oeste,23,9,8,Accidente
1892,2024-11-05 21:05:17,Oeste,21,8,15,Accidente
1893,2025-04-19 21:13:14,Este,73,3,1,Fuego
1894,2025-02-11 18:00:47,Este,171,4,17,Fuego
1895,2025-01-01 00:40:26,Centro,121,1,15,Fuego
1896,2025-06-09 19:47:50,Oeste,85,9,14,Accidente
1897,2025-02-06 23:26:54,Sur,43,5,14,Fuego
1898,2024-06-26 16:28:15,Este,40,6,10,Accidente
1899,2024-09-18 05:27:15,Este,172,3,2,Accidente
1900,2024-11-03 23:23:21,Norte,177,8,6,Fuego
1901,2025-02-11 23:34:03,Sur,136,7,17,Neutral
1902,2025-03-31 11:14:12,Sur,157,1,5,Fuego
1903,2025-02-20 13:08:42,Este,162,5,5,Neutral
1904,2024-11-16 12:36:01,Centro,33,9,15,Fuego
1905,2025-01-19 09:43:41,Norte,55,6,15,Fuego
1906,2024-06-19 16:54:56,Sur,156,8,11,Accidente
1907,2024-07-31 14:10:56,Este,18,1,5,Accidente
1908,2025-03-26 10:54:59,Sur,73,7,1,Accidente
1909,2024-08-06 03:39:54,Norte,150,3,11,Accidente
1910,2025-03-22 21:47:48,Norte,174,9,11,Accidente
1911,2025-05-15 16:53:07,Oeste,61,6,6,Accidente
1912,2024-09-20 06:46:17,Este,16,5,8,Accidente
1913,2024-10-02 07:30:03,Norte,21,8,2,Neutral
1914,2025-01-10 07:13:43,Oeste,34,8,15,Neutral
1915,2024-12-30 20:13:22,Oeste,92,3,9,Accidente
1916,2024-08-26 23:58:22,Sur,103,2,15,Neutral
1917,2025-05-04 12:48:17,Sur,27,2,8,Fuego
1918,2025-04-08 22:13:12,Oeste,133,5,16,Neutral
1919,2024-08-11 23:37:14,Sur,83,7,14,Accidente
1920,2025-02-19 15:50:17,Norte,36,8,15,Neutral
1921,2024-10-06 14:20:47,Centro,13,8,13,Fuego
1922,2024-12-30 08:36:10,Norte,19,8,9,Neutral
1923,2024-12-21 14:08:43,Oeste,160,3,1,Accidente
1924,2024-11-17 08:51:53,Oeste,156,2,6,Fuego
1925,2025-04-25 18:52:13,Norte,167,4,8,Fuego
1926,2024-09-10 19:23:01,Sur,31,1,18,Neutral
1927,2025-05-12 17:18:07,Sur,113,3,18,Fuego
1928,2025-03-13 00:39:02,Oeste,80,9,17,Fuego
1929,2025-03-03 10:16:23,Este,152,7,16,Fuego
1930,2025-01-15 15:04:27,Sur,69,7,13,Accidente
1931,2024-12-26 01:06:27,Norte,113,1,4,Fuego
1932,2025-02-24 02:44:36,Sur,133,7,4,Neutral
1933,2025-04-03 12:30:59,Norte,14,7,14,Neutral
1934,2024-11-02 21:59:05,Oeste,51,4,5,Fuego
1935,2024-06-29 14:55:51,Sur,127,7,16,Neutral
1936,2025-05-27 08:55:49,Norte,63,8,14,Fuego
1937,2025-02-01 11:17:50,Oeste,100,3,14,Neutral
1938,2024-06-28 18:44:56,Este,107,2,14,Fuego
1939,2025-06-17 15:44:09,Norte,128,7,14,Fuego
1940,2024-12-12 22:33:15,Este,90,5,19,Fuego
1941,2025-04-01 08:12:05,Este,150,5,3,Accidente
1942,2024-08-13 05:57:41,Centro,116,5,17,Neutral
1943,2024-11-06 01:21:41,Sur,178,7,14,Fuego
1944,2024-08-28 16:55:17,Norte,164,9,10,Accidente
1945,2024-08-02 15:56:49,Este,31,8,13,Accidente
1946,2024-08-10 19:46:36,Centro,22,6,4,Fuego
1947,2024-09-03 23:40:54,Oeste,171,7,11,Fuego
1948,2025-06-13 18:36:47,Norte,86,9,15,Fuego
1949,2024-08-13 16:42:11,Este,176,6,15,Fuego
1950,2024-11-10 09:14:45,Sur,76,1,2,Fuego
1951,2025-02-09 21:14:42,Centro,58,4,11,Neutral
1952,2025-02-05 11:21:00,Este,166,8,2,Fuego
1953,2024-11-07 13:50:17,Sur,75,7,5,Fuego
1954,2024-08-10 08:14:05,Este,168,3,13,Neutral
1955,2024-06-19 05:07:47,Norte,150,3,1,Accidente
1956,2025-05-09 05:09:14,Norte,42,3,7,Neutral
1957,2024-06-17 15:54:12,Norte,141,1,7,Accidente
1958,2024-12-29 09:12:50,Centro,39,1,10,Accidente
1959,2024-09-09 13:28:00,Norte,86,6,6,Neutral
1960,2024-12-07 20:22:07,Sur,137,1,12,Fuego
1961,2025-05-02 16:47:34,Este,146,5,13,Accidente
1962,2025-02-20 19:34:32,Oeste,162,4,11,Fuego
1963,2025-05-29 18:36:02,Sur,8,5,18,Neutral
1964,2025-02-15 20:36:44,Sur,171,7,2,Accidente
1965,2024-12-27 21:37:01,Norte,157,6,16,Fuego
1966,2025-05-17 02:09:28,Centro,160,9,2,Accidente
1967,2024-11-11 15:51:21,Este,154,6,19,Accidente
1968,2025-01-21 23:39:43,Centro,163,9,6,Neutral
1969,2025-01-16 10:02:05,Este,27,4,1,Fuego
1970,2025-05-16 07:43:09,Este,52,1,11,Fuego
1971,2024-08-23 04:24:11,Centro,152,1,18,Accidente
1972,2024-11-11 04:02:06,Sur,129,7,10,Fuego
1973,2024-08-15 18:30:00,Este,170,3,18,Accidente
1974,2024-10-17 12:00:46,Centro,59,2,1,Neutral
1975,2024-12-12 00:57:54,Este,72,6,19,Neutral
1976,2025-06-09 21:51:20,Oeste,92,6,16,Fuego
1977,2024-08-12 09:04:46,Sur,5,7,7,Neutral
1978,2025-06-04 03:20:27,Norte,139,5,15,Neutral
1979,2024-08-18 23:30:41,Este,99,8,1,Fuego
1980,2025-02-22 18:16:17,Oeste,144,7,9,Accidente
1981,2025-02-14 01:17:42,Norte,110,2,2,Neutral
1982,2025-02-23 07:10:49,Norte,137,1,17,Fuego
1983,2024-10-12 20:57:22,Este,112,9,10,Fuego
1984,2024-10-16 14:32:02,Centro,46,5,6,Fuego
1985,2024-12-03 03:16:08,Este,106,5,5,Neutral
1986,2025-01-23 15:17:05,Oeste,128,4,8,Neutral
1987,2024-11-13 13:39:07,Norte,144,2,8,Accidente
1988,2024-06-20 09:24:18,Este,107,5,5,Accidente
1989,2024-09-09 19:58:50,Centro,150,2,12,Accidente
1990,2025-06-11 16:46:30,Este,78,7,7,Accidente
1991,2025-03-30 08:38:54,Sur,112,9,13,Accidente
1992,2024-07-29 23:33:39,Centro,126,9,13,Accidente
1993,2024-10-05 11:54:08,Oeste,21,6,17,Fuego
1994,2024-09-05 16:08:56,Norte,75,1,4,Accidente
1995,2025-01-08 00:17:39,Este,66,6,18,Neutral
1996,2025-01-07 06:51:38,Centro,45,5,10,Accidente
1997,2024-09-14 23:13:46,Sur,123,4,3,Neutral
1998,2024-10-07 01:56:11,Centro,166,6,12,Accidente
1999,2024-07-04 01:58:33,Sur,49,6,1,Fuego
2000,2024-12-13 17:00:52,Oeste,62,6,11,Fuego
2001,2024-11-08 19:17:57,Norte,130,2,18,Neutral
2002,2024-10-26 07:15:41,Oeste,166,7,13,Accidente
2003,2025-06-16 07:59:02,Este,48,4,17,Fuego
2004,2025-04-28 03:39:44,Centro,19,9,8,Fuego
2005,2024-10-08 14:10:04,Sur,82,2,19,Accidente
2006,2025-02-18 10:33:09,Sur,74,5,17,Neutral
2007,2024-12-02 05:34:24,Centro,105,4,2,Neutral
2008,2024-08-09 08:48:23,Centro,164,9,3,Neutral
2009,2024-06-21 07:45:19,Este,7,4,3,Fuego
2010,2024-07-08 15:58:42,Oeste,90,8,6,Accidente
2011,2024-08-20 04:40:20,Sur,78,8,10,Fuego
2012,2024-12-07 01:11:06,Este,55,6,18,Fuego
2013,2025-01-19 12:50:20,Oeste,71,6,18,Fuego
2014,2025-03-26 01:44:09,Este,80,8,14,Fuego
2015,2024-07-25 16:24:23,Sur,97,9,16,Accidente
2016,2025-03-18 22:53:46,Centro,149,5,7,Fuego
2017,2024-09-30 15:09:36,Centro,11,1,1,Fuego
2018,2025-05-10 01:11:19,Oeste,17,1,17,Neutral
2019,2024-10-03 09:13:43,Norte,124,2,5,Fuego
2020,2025-02-19 08:57:07,Oeste,70,5,1,Accidente
2021,2024-09-03 22:42:15,Norte,8,4,17,Fuego
2022,2025-06-10 16:41:50,Este,142,1,10,Accidente
2023,2025-03-14 08:29:46,Este,92,4,12,Accidente
2024,2024-08-24 00:01:35,Sur,21,4,2,Accidente
2025,2025-04-13 00:25:58,Norte,56,4,16,Neutral
2026,2025-01-29 00:32:58,Sur,138,1,15,Neutral
2027,2025-03-15 17:53:39,Centro,73,9,13,Fuego
2028,2025-02-27 17:23:46,Norte,141,3,18,Fuego
2029,2024-12-31 08:33:18,Oeste,25,4,14,Fuego
2030,2024-12-04 11:31:27,Centro,28,5,18,Accidente
2031,2025-02-24 23:48:38,Centro,8,7,2,Accidente
2032,2025-02-11 08:06:38,Oeste,156,6,2,Accidente
2033,2025-02-10 22:23:50,Centro,7,5,3,Fuego
2034,2025-06-03 04:59:36,Norte,72,8,5,Fuego
2035,2024-11-20 06:38:18,Sur,105,1,16,Fuego
2036,2025-01-09 09:14:48,Centro,172,7,15,Fuego
2037,2024-09-08 00:35:10,Norte,58,6,12,Neutral
2038,2025-05-23 05:25:37,Este,39,5,9,Neutral
2039,2025-04-16 13:31:31,Norte,60,7,14,Neutral
2040,2025-01-24 03:39:02,Sur,112,3,16,Fuego
2041,2025-04-22 17:07:07,Norte,44,1,11,Neutral
2042,2025-01-14 02:12:09,Oeste,72,9,6,Neutral
2043,2025-01-24 01:10:46,Sur,50,2,10,Fuego
2044,2024-08-09 22:49:35,Este,82,3,8,Neutral
2045,2024-11-11 23:11:55,Oeste,145,8,16,Fuego
2046,2025-04-08 04:37:53,Norte,159,9,3,Fuego
2047,2024-10-05 21:16:27,Sur,10,3,2,Fuego
2048,2025-01-11 14:49:04,Este,21,6,16,Accidente
2049,2024-12-02 09:48:38,Oeste,168,7,19,Fuego
2050,2024-06-25 18:49:31,Este,103,1,9,Neutral
2051,2025-03-14 08:33:10,Norte,85,7,16,Neutral
2052,2024-08-18 12:49:39,Este,6,4,4,Fuego
2053,2025-05-17 05:56:24,Centro,81,5,10,Accidente
2054,2025-02-16 04:59:09,Oeste,70,8,19,Accidente
2055,2024-12-23 07:17:25,Este,56,4,13,Accidente
2056,2025-06-05 05:33:33,Norte,96,4,18,Neutral
2057,2024-08-12 18:56:56,Norte,175,8,15,Accidente
2058,2025-01-04 08:52:38,Este,26,5,4,Accidente
2059,2025-04-13 07:19:52,Norte,115,6,9,Fuego
2060,2025-04-28 19:58:27,Sur,111,5,4,Accidente
2061,2024-07-14 11:58:48,Sur,71,1,16,Accidente
2062,2025-06-04 12:26:06,Sur,144,7,15,Accidente
2063,2024-09-16 22:38:05,Centro,73,6,2,Fuego
2064,2024-09-18 00:21:08,Este,88,2,14,Fuego
2065,2024-09-06 00:12:18,Centro,107,7,3,Accidente
2066,2024-08-01 16:48:13,Norte,43,6,4,Neutral
2067,2024-08-01 10:50:26,Centro,17,5,1,Neutral
2068,2024-06-25 12:55:58,Norte,45,8,9,Fuego
2069,2025-03-31 20:57:54,Norte,61,5,17,Accidente
2070,2025-05-14 19:44:19,Oeste,16,2,14,Neutral
2071,2024-08-25 21:58:55,Sur,17,6,17,Accidente
2072,2025-05-07 03:05:27,Norte,124,1,1,Fuego
2073,2025-03-13 17:31:14,Oeste,101,5,10,Neutral
2074,2024-06-18 21:22:14,Sur,61,6,16,Fuego
2075,2025-04-24 16:27:01,Norte,44,7,19,Accidente
2076,2025-02-23 08:27:41,Norte,122,2,3,Fuego
2077,2025-03-03 14:22:51,Centro,84,1,12,Fuego
2078,2024-09-18 08:08:57,Centro,132,6,3,Fuego
2079,2024-09-27 16:30:46,Sur,177,3,15,Fuego
2080,2025-06-10 09:13:03,Norte,39,5,17,Neutral
2081,2024-06-27 09:15:12,Este,7,2,18,Accidente
2082,2024-11-24 22:38:12,Centro,124,1,7,Neutral
2083,2024-08-16 20:20:44,Sur,9,1,19,Accidente
2084,2025-03-24 23:41:16,Norte,15,4,7,Accidente
2085,2025-02-21 02:46:39,Norte,130,2,5,Accidente
2086,2025-02-25 02:32:47,Este,75,1,8,Accidente
2087,2025-03-03 17:30:12,Sur,121,6,16,Accidente
2088,2025-03-16 05:45:42,Norte,142,4,16,Neutral
2089,2024-07-29 14:18:23,Centro,110,7,19,Accidente
2090,2024-10-26 17:11:34,Este,120,6,15,Fuego
2091,2025-04-10 02:12:52,Sur,166,5,7,Neutral
2092,2025-04-10 14:39:15,Este,71,2,5,Neutral
2093,2025-04-12 00:36:40,Centro,35,5,11,Accidente
2094,2024-07-22 08:25:45,Sur,79,9,10,Fuego
2095,2024-07-16 21:57:00,Este,75,9,9,Fuego
2096,2025-04-25 16:42:49,Oeste,70,2,1,Accidente
2097,2025-03-04 00:23:42,Centro,74,7,1,Accidente
2098,2024-06-24 05:00:16,Centro,45,4,8,Fuego
2099,2025-06-16 05:57:56,Centro,164,3,3,Neutral
2100,2024-06-21 03:40:58,Oeste,24,1,2,Neutral
2101,2024-12-13 03:36:49,Oeste,157,3,4,Accidente
2102,2024-10-22 08:43:37,Norte,144,9,19,Neutral
2103,2024-11-03 21:46:44,Este,43,9,11,Neutral
2104,2025-05-23 09:23:39,Norte,149,7,5,Fuego
2105,2025-06-03 01:41:56,Este,49,3,10,Neutral
2106,2024-07-14 08:17:23,Oeste,143,3,8,Fuego
2107,2024-12-05 03:53:39,Oeste,74,4,13,Accidente
2108,2024-11-15 05:50:11,Norte,129,7,5,Accidente
2109,2025-03-27 21:21:24,Sur,155,7,12,Fuego
2110,2024-11-25 06:42:29,Norte,95,2,13,Fuego
2111,2025-04-08 13:36:22,Este,74,5,8,Accidente
2112,2025-03-15 03:09:32,Norte,170,7,15,Fuego
2113,2024-08-25 22:38:32,Centro,134,7,13,Accidente
2114,2025-04-24 00:26:41,Este,88,6,1,Accidente
2115,2024-12-10 23:31:14,Este,93,8,6,Accidente
2116,2024-10-14 06:37:30,Sur,83,3,11,Accidente
2117,2025-06-12 07:39:17,Oeste,117,1,13,Accidente
2118,2024-11-19 18:20:28,Este,97,3,1,Accidente
2119,2024-06-30 03:04:20,Oeste,76,2,11,Neutral
2120,2025-05-17 21:19:59,Norte,169,2,11,Neutral
2121,2024-09-29 05:25:39,Centro,53,2,8,Accidente
2122,2024-10-03 23:35:49,Sur,56,5,3,Neutral
2123,2024-08-30 22:53:10,Oeste,37,1,19,Fuego
2124,2024-08-09 21:35:47,Este,26,4,12,Fuego
2125,2024-08-07 03:53:37,Oeste,118,5,6,Accidente
2126,2024-11-12 19:09:24,Este,137,2,8,Neutral
2127,2024-06-19 20:59:01,Oeste,22,5,5,Fuego
2128,2024-12-08 06:19:23,Este,170,4,10,Fuego
2129,2025-01-14 19:33:23,Norte,122,8,16,Fuego
2130,2024-11-06 22:22:24,Este,121,1,12,Fuego
2131,2024-12-28 17:53:38,Este,41,5,17,Neutral
2132,2024-11-25 18:41:11,Centro,68,1,6,Fuego
2133,2024-08-24 18:11:13,Este,142,4,9,Fuego
2134,2024-06-20 20:22:40,Centro,83,8,10,Fuego
2135,2024-07-22 05:30:13,Sur,174,1,14,Accidente
2136,2025-01-08 07:44:25,Centro,127,2,14,Fuego
2137,2024-07-08 09:02:38,Norte,48,1,17,Fuego
2138,2025-02-26 18:26:33,Centro,86,7,16,Neutral
2139,2024-09-09 14:38:42,Sur,91,2,4,Fuego
2140,2024-10-14 23:57:09,Norte,20,1,2,Fuego
2141,2025-05-24 10:10:04,Oeste,58,6,16,Fuego
2142,2024-08-21 02:25:13,Oeste,106,6,1,Accidente
2143,2025-03-26 21:33:01,Centro,167,2,3,Neutral
2144,2024-09-16 04:32:52,Centro,102,1,11,Neutral
2145,2025-04-03 21:01:53,Sur,160,3,16,Accidente
2146,2024-08-25 11:13:51,Sur,6,5,18,Accidente
2147,2025-03-30 05:37:01,Este,98,6,15,Neutral
2148,2025-02-20 19:00:33,Sur,145,3,9,Fuego
2149,2025-01-02 06:05:58,Este,173,9,12,Neutral
2150,2024-11-14 06:32:59,Norte,63,5,18,Accidente
2151,2024-09-18 17:53:37,Centro,73,2,5,Fuego
2152,2025-06-04 08:09:29,Norte,123,6,8,Neutral
2153,2024-12-25 08:23:30,Sur,96,8,3,Fuego
2154,2024-07-09 15:35:39,Norte,49,6,2,Fuego
2155,2024-11-03 08:33:49,Norte,152,4,19,Accidente
2156,2025-03-19 03:22:24,Norte,28,6,8,Neutral
2157,2024-12-14 15:29:17,Sur,95,8,2,Accidente
2158,2025-02-03 19:17:06,Norte,98,8,19,Neutral
2159,2025-04-15 22:21:49,Este,62,2,1,Neutral
2160,2025-03-26 16:48:35,Sur,159,8,13,Fuego
2161,2024-11-21 15:54:18,Norte,158,6,17,Fuego
2162,2025-04-13 07:36:48,Sur,132,2,3,Fuego
2163,2024-10-20 05:37:00,Oeste,11,1,9,Accidente
2164,2024-08-14 16:55:45,Este,174,6,5,Fuego
2165,2025-02-04 19:34:33,Norte,51,7,6,Accidente
2166,2025-01-31 18:22:19,Oeste,57,5,4,Fuego
2167,2025-04-15 20:41:21,Oeste,42,8,17,Accidente
2168,2024-09-26 16:01:51,Sur,57,9,16,Neutral
2169,2025-01-29 08:54:39,Oeste,147,4,16,Accidente
2170,2024-07-23 02:05:06,Este,158,7,11,Accidente
2171,2025-02-07 02:14:03,Este,52,8,2,Accidente
2172,2024-09-20 01:46:09,Centro,99,6,17,Neutral
2173,2025-02-17 18:00:27,Este,151,2,15,Accidente
2174,2024-06-20 07:17:09,Oeste,141,7,18,Neutral
2175,2024-10-19 09:17:25,Este,68,9,10,Fuego
2176,2025-04-15 08:30:54,Sur,97,5,6,Fuego
2177,2024-07-16 14:25:45,Centro,129,2,16,Neutral
2178,2024-11-20 05:41:14,Oeste,43,4,5,Accidente
2179,2025-03-26 04:16:44,Centro,8,3,12,Fuego
2180,2025-05-20 20:36:38,Oeste,130,4,6,Accidente
2181,2024-10-02 05:07:49,Sur,7,7,14,Accidente
2182,2024-07-17 11:49:37,Centro,68,8,16,Neutral
2183,2025-04-13 19:05:01,Norte,33,1,7,Fuego
2184,2025-01-06 01:53:42,Oeste,120,8,2,Neutral
2185,2024-09-19 21:22:30,Norte,15,5,6,Neutral
2186,2024-08-23 11:32:53,Centro,101,7,9,Neutral
2187,2024-12-25 10:52:15,Norte,106,1,7,Neutral
2188,2025-04-18 21:18:21,Norte,159,2,2,Accidente
2189,2025-06-06 09:33:09,Centro,25,1,19,Fuego
2190,2024-08-26 06:30:53,Sur,43,5,8,Fuego
2191,2024-12-05 17:14:29,Norte,106,6,11,Fuego
2192,2024-11-21 21:55:43,Norte,50,9,4,Accidente
2193,2024-12-27 00:08:36,Sur,70,8,16,Accidente
2194,2025-06-12 22:54:11,Norte,95,7,18,Neutral
2195,2025-01-13 10:02:46,Norte,168,5,13,Neutral
2196,2025-03-28 14:02:45,Norte,115,3,5,Neutral
2197,2024-11-03 01:24:11,Este,86,9,2,Neutral
2198,2024-11-18 01:36:03,Sur,127,5,11,Fuego
2199,2024-10-30 11:39:46,Norte,103,3,1,Neutral
2200,2024-10-22 14:04:30,Sur,39,3,13,Accidente
2201,2025-01-17 16:47:01,Oeste,163,3,5,Accidente
2202,2024-07-11 17:08:44,Oeste,160,6,18,Accidente
2203,2024-09-25 03:14:44,Norte,107,1,14,Neutral
2204,2025-01-05 11:14:58,Sur,133,4,13,Fuego
2205,2024-08-31 16:01:43,Sur,29,8,7,Fuego
2206,2024-09-29 20:15:04,Sur,47,3,8,Neutral
2207,2024-07-18 07:36:47,Este,88,5,18,Neutral
2208,2024-09-29 17:40:46,Oeste,55,2,7,Accidente
