id_llamada;fecha;distrito;duracion_minutes;recursos_desplegados;distancia_km;tipo;Accidente;Neutral;Fuego
1538;19/12/2024 20:38;Sur;114;3;4;Neutral;0;1;0
1539;31/05/2025 11:38;Oeste;174;7;4;Fuego;0;0;1
1540;8/02/2025 19:42;Norte;36;4;1;Neutral;0;1;0
1541;30/04/2025 4:13;Este;30;4;12;Neutral;0;1;0
1542;28/10/2024 14:29;Norte;29;3;2;Neutral;0;1;0
1543;1/03/2025 21:47;Oeste;79;9;15;Neutral;0;1;0
1544;16/12/2024 14:53;Oeste;27;2;17;Fuego;0;0;1
1545;18/01/2025 12:30;Oeste;61;4;7;Accidente;1;0;0
1546;26/01/2025 23:36;Centro;130;8;6;Neutral;0;1;0
1547;5/08/2024 21:35;Norte;91;6;12;Neutral;0;1;0
1548;12/02/2025 22:32;Norte;35;7;19;Neutral;0;1;0
1549;29/08/2024 21:57;Sur;68;7;1;Fuego;0;0;1
1550;14/07/2024 0:14;Sur;37;2;14;Accidente;1;0;0
1551;30/01/2025 21:40;Sur;6;4;4;Accidente;1;0;0
1552;5/05/2025 10:25;Oeste;22;6;5;Neutral;0;1;0
1553;24/11/2024 14:02;Norte;179;3;1;Neutral;0;1;0
1554;3/04/2025 14:52;Oeste;165;9;1;Accidente;1;0;0
1555;20/12/2024 23:49;Centro;88;4;6;Neutral;0;1;0
1556;8/01/2025 20:13;Sur;39;2;5;Neutral;0;1;0
1557;26/10/2024 16:25;Oeste;118;6;2;Neutral;0;1;0
1558;22/12/2024 19:47;Oeste;150;1;5;Fuego;0;0;1
1559;30/11/2024 2:32;Centro;114;6;9;Fuego;0;0;1
1560;11/08/2024 2:30;Este;92;1;19;Accidente;1;0;0
1561;10/08/2024 23:21;Norte;76;8;15;Fuego;0;0;1
1562;14/11/2024 6:22;Este;129;5;13;Fuego;0;0;1
1563;27/01/2025 2:01;Sur;34;6;12;Accidente;1;0;0
1564;17/04/2025 14:12;Oeste;176;2;5;Fuego;0;0;1
1565;1/07/2024 4:33;Centro;57;2;2;Accidente;1;0;0
1566;7/02/2025 22:30;Centro;142;9;4;Neutral;0;1;0
1567;20/07/2024 2:18;Norte;91;3;18;Accidente;1;0;0
1568;16/01/2025 20:10;Este;143;6;10;Accidente;1;0;0
1569;1/11/2024 13:40;Norte;168;5;13;Accidente;1;0;0
1570;12/08/2024 23:27;Oeste;165;4;12;Neutral;0;1;0
1571;26/03/2025 5:22;Norte;179;2;2;Neutral;0;1;0
1572;21/09/2024 2:24;Centro;17;8;15;Neutral;0;1;0
1573;25/05/2025 17:34;Centro;44;7;14;Accidente;1;0;0
1574;11/04/2025 3:25;Sur;93;2;10;Accidente;1;0;0
1575;24/10/2024 14:27;Sur;72;6;8;Accidente;1;0;0
1576;3/11/2024 15:44;Oeste;46;8;15;Accidente;1;0;0
1577;6/08/2024 6:58;Este;151;7;13;Accidente;1;0;0
1578;11/07/2024 1:22;Norte;98;1;8;Accidente;1;0;0
1579;2/10/2024 11:12;Oeste;23;5;14;Accidente;1;0;0
1580;24/08/2024 12:16;Sur;27;2;1;Fuego;0;0;1
1581;30/11/2024 16:37;Norte;58;6;13;Neutral;0;1;0
1582;14/01/2025 21:52;Sur;69;7;8;Fuego;0;0;1
1583;29/12/2024 7:53;Norte;144;7;18;Neutral;0;1;0
1584;17/02/2025 16:34;Este;28;3;9;Accidente;1;0;0
1585;6/06/2025 17:21;Oeste;38;7;13;Fuego;0;0;1
1586;29/12/2024 3:19;Norte;57;5;3;Accidente;1;0;0
1587;4/06/2025 13:28;Centro;140;8;18;Fuego;0;0;1
1588;22/07/2024 22:01;Centro;22;8;10;Fuego;0;0;1
1589;27/09/2024 4:49;Norte;61;7;5;Accidente;1;0;0
1590;14/05/2025 11:23;Norte;116;6;6;Fuego;0;0;1
1591;8/11/2024 21:55;Norte;9;2;8;Fuego;0;0;1
1592;12/10/2024 3:13;Centro;158;6;7;Neutral;0;1;0
1593;25/06/2024 12:20;Centro;162;9;18;Accidente;1;0;0
1594;31/08/2024 2:06;Norte;17;2;14;Accidente;1;0;0
1595;17/05/2025 7:27;Sur;87;1;15;Fuego;0;0;1
1596;7/01/2025 0:36;Sur;33;5;10;Accidente;1;0;0
1597;2/04/2025 7:43;Este;7;6;12;Neutral;0;1;0
1598;11/12/2024 19:25;Oeste;94;3;7;Neutral;0;1;0
1599;28/12/2024 22:36;Sur;108;8;7;Accidente;1;0;0
1600;13/12/2024 7:21;Centro;127;7;11;Accidente;1;0;0
1601;15/06/2025 22:13;Sur;80;2;13;Neutral;0;1;0
1602;26/05/2025 14:42;Este;134;7;15;Accidente;1;0;0
1603;8/08/2024 0:03;Este;112;1;18;Fuego;0;0;1
1604;27/02/2025 4:30;Oeste;160;9;7;Accidente;1;0;0
1605;8/03/2025 23:03;Sur;86;7;6;Fuego;0;0;1
1606;7/06/2025 20:32;Centro;81;6;11;Neutral;0;1;0
1607;11/08/2024 0:33;Centro;6;2;8;Accidente;1;0;0
1608;9/12/2024 7:45;Norte;131;3;1;Neutral;0;1;0
1609;30/09/2024 7:30;Centro;139;1;8;Accidente;1;0;0
1610;4/04/2025 10:10;Oeste;30;5;8;Fuego;0;0;1
1611;28/12/2024 20:52;Oeste;92;9;19;Accidente;1;0;0
1612;26/08/2024 19:05;Centro;20;6;3;Neutral;0;1;0
1613;24/09/2024 12:52;Centro;155;5;5;Fuego;0;0;1
1614;10/12/2024 19:21;Norte;172;3;3;Accidente;1;0;0
1615;20/06/2024 16:46;Centro;77;5;15;Neutral;0;1;0
1616;5/10/2024 12:45;Norte;36;8;14;Neutral;0;1;0
1617;18/08/2024 16:29;Norte;19;2;15;Accidente;1;0;0
1618;28/12/2024 5:45;Centro;145;5;17;Neutral;0;1;0
1619;9/01/2025 14:18;Este;9;6;18;Fuego;0;0;1
1620;22/11/2024 1:21;Este;78;8;2;Accidente;1;0;0
1621;11/04/2025 13:34;Norte;56;8;12;Fuego;0;0;1
1622;27/06/2024 18:45;Centro;81;5;16;Neutral;0;1;0
1623;18/12/2024 19:52;Este;173;9;4;Neutral;0;1;0
1624;8/09/2024 17:38;Centro;114;4;2;Neutral;0;1;0
1625;2/06/2025 23:57;Centro;147;9;14;Fuego;0;0;1
1626;23/03/2025 3:00;Centro;110;7;11;Neutral;0;1;0
1627;26/08/2024 8:53;Sur;131;6;13;Accidente;1;0;0
1628;1/07/2024 3:19;Centro;11;4;7;Accidente;1;0;0
1629;16/11/2024 9:41;Sur;44;2;10;Neutral;0;1;0
1630;7/07/2024 23:40;Norte;160;8;1;Accidente;1;0;0
1631;6/04/2025 15:26;Este;164;6;4;Fuego;0;0;1
1632;25/07/2024 19:14;Este;103;3;18;Fuego;0;0;1
1633;12/08/2024 15:57;Este;147;7;6;Neutral;0;1;0
1634;16/08/2024 16:56;Este;89;7;2;Accidente;1;0;0
1635;14/10/2024 10:26;Este;69;6;3;Accidente;1;0;0
1636;23/02/2025 6:38;Este;136;2;14;Neutral;0;1;0
1637;4/10/2024 15:32;Este;15;8;8;Fuego;0;0;1
1638;2/12/2024 21:22;Norte;112;1;16;Neutral;0;1;0
1639;18/07/2024 20:48;Centro;30;1;19;Accidente;1;0;0
1640;24/11/2024 19:48;Oeste;169;6;18;Accidente;1;0;0
1641;31/01/2025 5:17;Sur;155;5;6;Neutral;0;1;0
1642;12/10/2024 10:52;Oeste;89;9;14;Fuego;0;0;1
1643;2/07/2024 10:54;Oeste;172;7;3;Fuego;0;0;1
1644;18/06/2024 11:56;Centro;155;2;16;Neutral;0;1;0
1645;12/08/2024 2:34;Centro;127;7;1;Accidente;1;0;0
1646;24/03/2025 19:33;Centro;148;3;12;Fuego;0;0;1
1647;24/01/2025 9:49;Este;72;1;14;Neutral;0;1;0
1648;4/12/2024 22:26;Norte;108;8;19;Accidente;1;0;0
1649;2/07/2024 8:32;Este;84;3;19;Fuego;0;0;1
1650;24/12/2024 22:31;Norte;163;8;9;Fuego;0;0;1
1651;16/01/2025 6:55;Norte;57;7;7;Neutral;0;1;0
1652;12/04/2025 21:09;Oeste;110;2;14;Accidente;1;0;0
1653;22/02/2025 16:34;Oeste;157;1;5;Fuego;0;0;1
1654;13/06/2025 8:31;Norte;48;7;18;Neutral;0;1;0
1655;27/09/2024 12:10;Norte;144;1;9;Fuego;0;0;1
1656;1/02/2025 19:15;Este;94;6;7;Accidente;1;0;0
1657;10/07/2024 1:35;Este;105;8;9;Fuego;0;0;1
1658;23/06/2024 8:08;Oeste;101;7;4;Accidente;1;0;0
1659;19/07/2024 16:27;Centro;13;4;17;Fuego;0;0;1
1660;23/06/2024 3:58;Norte;16;1;12;Fuego;0;0;1
1661;28/08/2024 23:13;Este;73;1;6;Neutral;0;1;0
1662;8/07/2024 13:12;Oeste;32;4;18;Fuego;0;0;1
1663;1/11/2024 4:13;Este;60;5;8;Accidente;1;0;0
1664;5/07/2024 17:22;Norte;103;7;15;Neutral;0;1;0
1665;4/11/2024 1:40;Norte;114;4;3;Accidente;1;0;0
1666;7/04/2025 13:27;Sur;81;1;2;Accidente;1;0;0
1667;1/06/2025 0:53;Centro;107;7;9;Neutral;0;1;0
1668;29/12/2024 19:04;Sur;110;2;8;Accidente;1;0;0
1669;22/10/2024 20:42;Oeste;113;2;4;Fuego;0;0;1
1670;29/04/2025 7:40;Este;116;8;2;Neutral;0;1;0
1671;22/04/2025 10:01;Oeste;62;5;14;Fuego;0;0;1
1672;17/02/2025 6:25;Norte;82;2;2;Fuego;0;0;1
1673;11/04/2025 19:43;Sur;79;5;2;Accidente;1;0;0
1674;17/05/2025 6:13;Sur;46;8;7;Accidente;1;0;0
1675;23/10/2024 0:14;Sur;170;6;12;Fuego;0;0;1
1676;8/10/2024 22:50;Oeste;72;3;6;Neutral;0;1;0
1677;24/07/2024 22:04;Norte;37;8;18;Fuego;0;0;1
1678;29/07/2024 10:58;Este;75;9;4;Fuego;0;0;1
1679;28/12/2024 13:20;Este;60;5;19;Accidente;1;0;0
1680;19/02/2025 15:42;Oeste;109;2;13;Accidente;1;0;0
1681;15/04/2025 13:17;Sur;105;2;2;Fuego;0;0;1
1682;9/11/2024 19:15;Centro;55;7;8;Fuego;0;0;1
1683;8/02/2025 3:40;Oeste;78;1;19;Accidente;1;0;0
1684;25/03/2025 22:48;Oeste;175;2;9;Fuego;0;0;1
1685;8/01/2025 19:05;Norte;125;4;4;Accidente;1;0;0
1686;1/08/2024 0:32;Este;147;1;16;Fuego;0;0;1
1687;10/05/2025 8:34;Oeste;170;4;19;Neutral;0;1;0
1688;20/12/2024 17:20;Oeste;147;5;10;Neutral;0;1;0
1689;7/07/2024 13:19;Sur;9;9;6;Fuego;0;0;1
1690;11/03/2025 16:36;Sur;87;1;16;Accidente;1;0;0
1691;4/04/2025 19:22;Centro;55;5;10;Fuego;0;0;1
1692;5/07/2024 2:26;Norte;14;2;13;Fuego;0;0;1
1693;14/08/2024 17:57;Centro;144;9;9;Accidente;1;0;0
1694;8/08/2024 5:27;Sur;8;6;7;Fuego;0;0;1
1695;1/09/2024 18:02;Este;99;2;4;Accidente;1;0;0
1696;1/10/2024 19:52;Sur;150;3;19;Fuego;0;0;1
1697;26/02/2025 0:40;Norte;84;8;4;Accidente;1;0;0
1698;12/09/2024 23:05;Sur;40;1;19;Fuego;0;0;1
1699;7/06/2025 10:50;Norte;29;3;19;Neutral;0;1;0
1700;8/06/2025 6:07;Norte;102;1;12;Accidente;1;0;0
1701;29/06/2024 3:31;Norte;168;8;13;Neutral;0;1;0
1702;19/04/2025 17:24;Norte;105;1;4;Accidente;1;0;0
1703;12/03/2025 17:35;Norte;13;5;10;Accidente;1;0;0
1704;15/04/2025 17:02;Este;65;4;7;Accidente;1;0;0
1705;7/01/2025 14:35;Centro;57;7;5;Accidente;1;0;0
1706;17/03/2025 4:26;Oeste;150;5;17;Fuego;0;0;1
1707;31/05/2025 13:57;Centro;175;8;18;Fuego;0;0;1
1708;27/05/2025 8:33;Norte;167;1;11;Accidente;1;0;0
1709;24/10/2024 12:06;Este;67;5;15;Fuego;0;0;1
1710;28/05/2025 10:47;Sur;125;4;7;Accidente;1;0;0
1711;8/06/2025 7:25;Este;109;3;18;Accidente;1;0;0
1712;26/06/2024 0:45;Norte;8;5;6;Neutral;0;1;0
1713;2/03/2025 10:41;Este;97;3;18;Accidente;1;0;0
1714;25/07/2024 7:06;Este;173;8;16;Accidente;1;0;0
1715;5/05/2025 12:20;Norte;177;3;2;Fuego;0;0;1
1716;2/12/2024 17:52;Este;32;1;19;Accidente;1;0;0
1717;31/01/2025 2:59;Oeste;174;9;1;Accidente;1;0;0
1718;18/02/2025 23:15;Oeste;84;9;11;Neutral;0;1;0
1719;12/02/2025 22:32;Este;80;6;5;Fuego;0;0;1
1720;28/06/2024 22:00;Sur;120;1;16;Fuego;0;0;1
1721;15/08/2024 2:56;Norte;73;8;1;Neutral;0;1;0
1722;8/12/2024 23:02;Oeste;102;2;19;Accidente;1;0;0
1723;10/04/2025 15:19;Sur;5;9;14;Neutral;0;1;0
1724;18/09/2024 13:13;Este;171;8;3;Fuego;0;0;1
1725;18/01/2025 14:06;Sur;100;3;2;Neutral;0;1;0
1726;23/05/2025 3:49;Centro;21;5;5;Fuego;0;0;1
1727;16/05/2025 21:58;Oeste;116;9;17;Neutral;0;1;0
1728;11/12/2024 13:31;Este;95;1;18;Accidente;1;0;0
1729;29/07/2024 11:08;Norte;92;9;1;Accidente;1;0;0
1730;22/11/2024 13:25;Este;167;4;15;Fuego;0;0;1
1731;4/05/2025 14:46;Norte;178;4;9;Neutral;0;1;0
1732;16/12/2024 21:20;Este;174;4;5;Fuego;0;0;1
1733;13/05/2025 5:14;Sur;171;9;13;Accidente;1;0;0
1734;14/06/2025 12:01;Sur;94;6;19;Fuego;0;0;1
1735;25/06/2024 5:33;Sur;53;8;10;Accidente;1;0;0
1736;27/05/2025 11:01;Centro;42;4;14;Fuego;0;0;1
1737;28/01/2025 4:40;Norte;155;3;12;Neutral;0;1;0
1738;23/06/2024 5:59;Sur;154;1;11;Accidente;1;0;0
1739;8/07/2024 8:29;Centro;136;7;7;Fuego;0;0;1
1740;29/04/2025 7:24;Norte;63;4;17;Accidente;1;0;0
1741;7/10/2024 0:26;Este;72;8;18;Neutral;0;1;0
1742;19/09/2024 17:01;Centro;134;3;7;Accidente;1;0;0
1743;25/10/2024 3:48;Oeste;53;1;6;Neutral;0;1;0
1744;26/05/2025 21:49;Centro;130;5;11;Accidente;1;0;0
1745;4/09/2024 12:05;Centro;163;2;12;Neutral;0;1;0
1746;16/03/2025 22:25;Norte;115;3;16;Accidente;1;0;0
1747;20/02/2025 14:35;Este;172;6;19;Neutral;0;1;0
1748;2/11/2024 18:56;Oeste;52;3;19;Fuego;0;0;1
1749;5/05/2025 3:38;Sur;55;3;11;Fuego;0;0;1
1750;17/11/2024 20:02;Sur;47;6;16;Accidente;1;0;0
1751;22/04/2025 19:31;Centro;102;5;12;Neutral;0;1;0
1752;25/10/2024 2:03;Norte;128;9;8;Fuego;0;0;1
1753;3/10/2024 6:56;Norte;84;1;3;Accidente;1;0;0
1754;4/03/2025 1:43;Sur;115;3;2;Fuego;0;0;1
1755;25/06/2024 19:30;Oeste;147;3;6;Neutral;0;1;0
1756;21/09/2024 13:02;Este;31;6;16;Accidente;1;0;0
1757;10/08/2024 4:50;Oeste;162;8;15;Neutral;0;1;0
1758;6/11/2024 3:55;Este;168;3;14;Neutral;0;1;0
1759;15/03/2025 21:26;Sur;117;3;2;Neutral;0;1;0
1760;11/05/2025 6:47;Este;90;6;18;Fuego;0;0;1
1761;1/04/2025 11:24;Norte;118;8;14;Accidente;1;0;0
1762;9/07/2024 8:30;Centro;128;6;18;Neutral;0;1;0
1763;17/07/2024 1:16;Centro;53;3;2;Fuego;0;0;1
1764;9/05/2025 13:59;Sur;80;4;1;Neutral;0;1;0
1765;13/08/2024 8:32;Norte;59;1;2;Fuego;0;0;1
1766;8/06/2025 2:30;Oeste;60;8;9;Accidente;1;0;0
1767;7/01/2025 2:34;Norte;99;4;9;Accidente;1;0;0
1768;11/06/2025 0:20;Centro;48;6;16;Accidente;1;0;0
1769;3/08/2024 4:24;Centro;163;3;11;Accidente;1;0;0
1770;26/10/2024 21:47;Norte;91;6;6;Neutral;0;1;0
1771;13/01/2025 1:20;Norte;88;9;12;Fuego;0;0;1
1772;9/12/2024 19:25;Centro;155;9;3;Accidente;1;0;0
1773;2/07/2024 19:08;Oeste;160;3;12;Neutral;0;1;0
1774;8/02/2025 11:09;Sur;20;3;1;Accidente;1;0;0
1775;28/07/2024 14:50;Sur;169;4;9;Accidente;1;0;0
1776;23/10/2024 20:58;Norte;153;7;6;Accidente;1;0;0
1777;4/01/2025 23:26;Sur;149;3;11;Fuego;0;0;1
1778;21/02/2025 22:46;Centro;41;8;3;Fuego;0;0;1
1779;26/11/2024 11:47;Centro;81;8;4;Fuego;0;0;1
1780;9/08/2024 8:54;Norte;151;6;10;Accidente;1;0;0
1781;25/09/2024 16:31;Norte;162;4;19;Neutral;0;1;0
1782;25/12/2024 17:17;Norte;49;5;6;Neutral;0;1;0
1783;24/04/2025 0:29;Oeste;150;2;1;Neutral;0;1;0
1784;28/04/2025 14:42;Sur;66;6;8;Accidente;1;0;0
1785;18/06/2024 3:22;Norte;168;3;8;Fuego;0;0;1
1786;17/10/2024 14:21;Este;104;6;6;Neutral;0;1;0
1787;10/01/2025 0:30;Este;56;5;17;Accidente;1;0;0
1788;9/06/2025 13:33;Centro;23;2;19;Accidente;1;0;0
1789;4/08/2024 11:16;Sur;113;5;1;Neutral;0;1;0
1790;29/07/2024 19:39;Norte;48;5;15;Neutral;0;1;0
1791;29/04/2025 20:36;Este;11;9;13;Accidente;1;0;0
1792;17/01/2025 21:50;Sur;176;8;3;Neutral;0;1;0
1793;29/03/2025 20:34;Centro;121;7;2;Accidente;1;0;0
1794;20/06/2024 5:04;Oeste;72;3;3;Neutral;0;1;0
1795;28/10/2024 8:40;Sur;38;4;9;Fuego;0;0;1
1796;9/12/2024 1:52;Sur;73;6;16;Accidente;1;0;0
1797;22/07/2024 3:09;Oeste;59;3;13;Fuego;0;0;1
1798;14/11/2024 18:24;Sur;14;9;19;Neutral;0;1;0
1799;18/08/2024 19:59;Centro;46;8;18;Accidente;1;0;0
1800;1/07/2024 4:56;Centro;45;6;12;Neutral;0;1;0
1801;16/11/2024 5:16;Oeste;126;4;12;Accidente;1;0;0
1802;6/06/2025 19:37;Norte;142;7;1;Neutral;0;1;0
1803;11/01/2025 12:14;Este;14;3;8;Fuego;0;0;1
1804;16/06/2025 9:44;Norte;106;8;17;Fuego;0;0;1
1805;3/12/2024 16:01;Sur;132;1;7;Neutral;0;1;0
1806;2/02/2025 13:57;Este;153;3;9;Fuego;0;0;1
1807;8/05/2025 11:17;Oeste;140;5;17;Fuego;0;0;1
1808;26/08/2024 11:04;Oeste;96;5;10;Neutral;0;1;0
1809;16/03/2025 2:25;Este;117;2;4;Accidente;1;0;0
1810;1/09/2024 1:25;Centro;82;8;7;Neutral;0;1;0
1811;12/09/2024 15:36;Este;89;5;7;Accidente;1;0;0
1812;31/03/2025 7:14;Sur;34;7;8;Fuego;0;0;1
1813;2/05/2025 1:50;Centro;53;7;8;Fuego;0;0;1
1814;26/04/2025 21:35;Oeste;13;5;16;Fuego;0;0;1
1815;5/01/2025 12:14;Este;149;8;12;Fuego;0;0;1
1816;1/04/2025 11:53;Norte;73;9;15;Fuego;0;0;1
1817;18/07/2024 3:02;Norte;62;4;8;Accidente;1;0;0
1818;7/04/2025 12:21;Sur;66;4;9;Accidente;1;0;0
1819;25/01/2025 8:33;Norte;56;8;3;Accidente;1;0;0
1820;26/04/2025 16:54;Este;44;1;16;Neutral;0;1;0
1821;16/11/2024 13:26;Este;170;4;15;Fuego;0;0;1
1822;3/08/2024 21:38;Norte;175;6;4;Fuego;0;0;1
1823;14/12/2024 7:41;Este;67;4;16;Fuego;0;0;1
1824;2/11/2024 0:39;Sur;151;6;10;Neutral;0;1;0
1825;12/12/2024 2:10;Centro;54;5;11;Neutral;0;1;0
1826;11/02/2025 14:26;Sur;165;9;5;Neutral;0;1;0
1827;16/09/2024 19:19;Sur;145;9;11;Fuego;0;0;1
1828;30/07/2024 22:17;Este;82;4;13;Accidente;1;0;0
1829;4/11/2024 23:31;Centro;101;4;15;Neutral;0;1;0
1830;16/06/2025 12:01;Este;47;8;6;Neutral;0;1;0
1831;3/08/2024 19:36;Oeste;40;4;16;Accidente;1;0;0
1832;12/08/2024 14:20;Este;126;2;15;Neutral;0;1;0
1833;24/12/2024 14:36;Este;112;2;11;Accidente;1;0;0
1834;31/03/2025 2:34;Este;14;1;2;Fuego;0;0;1
1835;10/12/2024 3:45;Centro;99;5;2;Accidente;1;0;0
1836;6/04/2025 13:56;Este;10;6;12;Accidente;1;0;0
1837;25/09/2024 14:58;Centro;61;9;16;Fuego;0;0;1
1838;16/04/2025 14:58;Norte;133;5;19;Neutral;0;1;0
1839;18/02/2025 22:48;Oeste;75;6;2;Fuego;0;0;1
1840;13/10/2024 16:46;Centro;25;6;17;Neutral;0;1;0
1841;13/08/2024 19:23;Norte;96;3;14;Neutral;0;1;0
1842;25/05/2025 6:56;Centro;131;4;16;Accidente;1;0;0
1843;31/10/2024 1:49;Centro;84;1;5;Fuego;0;0;1
1844;5/12/2024 18:53;Oeste;60;4;10;Accidente;1;0;0
1845;15/06/2025 15:00;Sur;120;1;17;Fuego;0;0;1
1846;30/10/2024 3:10;Sur;152;5;13;Fuego;0;0;1
1847;2/06/2025 9:04;Centro;29;8;16;Accidente;1;0;0
1848;24/07/2024 14:57;Este;160;8;9;Neutral;0;1;0
1849;11/11/2024 17:51;Norte;9;5;4;Neutral;0;1;0
1850;8/09/2024 12:42;Este;124;2;16;Fuego;0;0;1
1851;21/05/2025 19:05;Este;25;6;11;Neutral;0;1;0
1852;30/05/2025 4:18;Centro;22;1;7;Accidente;1;0;0
1853;5/06/2025 16:35;Centro;179;7;17;Accidente;1;0;0
1854;18/06/2024 22:25;Centro;61;4;13;Accidente;1;0;0
1855;14/11/2024 20:35;Centro;97;5;4;Fuego;0;0;1
1856;16/03/2025 4:12;Sur;23;6;14;Fuego;0;0;1
1857;8/07/2024 0:23;Centro;132;1;10;Neutral;0;1;0
1858;10/11/2024 11:54;Sur;101;9;10;Accidente;1;0;0
1859;10/09/2024 11:31;Sur;135;4;10;Accidente;1;0;0
1860;19/06/2024 1:09;Centro;174;8;12;Fuego;0;0;1
1861;8/11/2024 12:28;Oeste;25;5;2;Fuego;0;0;1
1862;12/12/2024 6:53;Norte;44;8;9;Fuego;0;0;1
1863;8/05/2025 20:51;Este;71;1;5;Accidente;1;0;0
1864;3/12/2024 14:35;Sur;157;8;8;Accidente;1;0;0
1865;15/03/2025 22:04;Norte;131;4;14;Neutral;0;1;0
1866;9/05/2025 2:58;Oeste;59;2;7;Accidente;1;0;0
1867;6/05/2025 13:58;Este;176;6;7;Neutral;0;1;0
1868;14/07/2024 14:35;Este;113;2;9;Neutral;0;1;0
1869;7/08/2024 21:05;Sur;102;5;3;Accidente;1;0;0
1870;23/01/2025 6:46;Centro;116;2;14;Neutral;0;1;0
1871;14/02/2025 20:59;Oeste;119;3;17;Neutral;0;1;0
1872;8/06/2025 11:52;Sur;121;6;18;Fuego;0;0;1
1873;2/08/2024 0:24;Oeste;91;1;12;Accidente;1;0;0
1874;5/04/2025 4:15;Centro;85;6;14;Neutral;0;1;0
1875;5/06/2025 11:47;Centro;70;3;13;Neutral;0;1;0
1876;7/07/2024 7:55;Sur;23;7;14;Neutral;0;1;0
1877;20/05/2025 20:56;Centro;139;2;9;Accidente;1;0;0
1878;26/05/2025 11:17;Norte;122;6;19;Fuego;0;0;1
1879;2/03/2025 7:04;Este;46;8;2;Fuego;0;0;1
1880;12/03/2025 22:58;Sur;46;1;11;Accidente;1;0;0
1881;24/09/2024 0:58;Oeste;63;9;17;Accidente;1;0;0
1882;19/12/2024 23:11;Norte;24;5;2;Accidente;1;0;0
1883;14/12/2024 8:57;Sur;77;5;19;Accidente;1;0;0
1884;28/06/2024 13:48;Centro;21;5;7;Fuego;0;0;1
1885;7/10/2024 7:03;Centro;31;6;18;Neutral;0;1;0
1886;2/12/2024 3:57;Centro;179;2;13;Neutral;0;1;0
1887;1/09/2024 1:31;Centro;6;6;5;Accidente;1;0;0
1888;10/05/2025 19:55;Oeste;67;4;18;Accidente;1;0;0
1889;9/08/2024 12:24;Norte;66;8;16;Neutral;0;1;0
1890;18/04/2025 10:03;Este;104;9;15;Fuego;0;0;1
1891;23/01/2025 18:19;Oeste;23;9;8;Accidente;1;0;0
1892;5/11/2024 21:05;Oeste;21;8;15;Accidente;1;0;0
1893;19/04/2025 21:13;Este;73;3;1;Fuego;0;0;1
1894;11/02/2025 18:00;Este;171;4;17;Fuego;0;0;1
1895;1/01/2025 0:40;Centro;121;1;15;Fuego;0;0;1
1896;9/06/2025 19:47;Oeste;85;9;14;Accidente;1;0;0
1897;6/02/2025 23:26;Sur;43;5;14;Fuego;0;0;1
1898;26/06/2024 16:28;Este;40;6;10;Accidente;1;0;0
1899;18/09/2024 5:27;Este;172;3;2;Accidente;1;0;0
1900;3/11/2024 23:23;Norte;177;8;6;Fuego;0;0;1
1901;11/02/2025 23:34;Sur;136;7;17;Neutral;0;1;0
1902;31/03/2025 11:14;Sur;157;1;5;Fuego;0;0;1
1903;20/02/2025 13:08;Este;162;5;5;Neutral;0;1;0
1904;16/11/2024 12:36;Centro;33;9;15;Fuego;0;0;1
1905;19/01/2025 9:43;Norte;55;6;15;Fuego;0;0;1
1906;19/06/2024 16:54;Sur;156;8;11;Accidente;1;0;0
1907;31/07/2024 14:10;Este;18;1;5;Accidente;1;0;0
1908;26/03/2025 10:54;Sur;73;7;1;Accidente;1;0;0
1909;6/08/2024 3:39;Norte;150;3;11;Accidente;1;0;0
1910;22/03/2025 21:47;Norte;174;9;11;Accidente;1;0;0
1911;15/05/2025 16:53;Oeste;61;6;6;Accidente;1;0;0
1912;20/09/2024 6:46;Este;16;5;8;Accidente;1;0;0
1913;2/10/2024 7:30;Norte;21;8;2;Neutral;0;1;0
1914;10/01/2025 7:13;Oeste;34;8;15;Neutral;0;1;0
1915;30/12/2024 20:13;Oeste;92;3;9;Accidente;1;0;0
1916;26/08/2024 23:58;Sur;103;2;15;Neutral;0;1;0
1917;4/05/2025 12:48;Sur;27;2;8;Fuego;0;0;1
1918;8/04/2025 22:13;Oeste;133;5;16;Neutral;0;1;0
1919;11/08/2024 23:37;Sur;83;7;14;Accidente;1;0;0
1920;19/02/2025 15:50;Norte;36;8;15;Neutral;0;1;0
1921;6/10/2024 14:20;Centro;13;8;13;Fuego;0;0;1
1922;30/12/2024 8:36;Norte;19;8;9;Neutral;0;1;0
1923;21/12/2024 14:08;Oeste;160;3;1;Accidente;1;0;0
1924;17/11/2024 8:51;Oeste;156;2;6;Fuego;0;0;1
1925;25/04/2025 18:52;Norte;167;4;8;Fuego;0;0;1
1926;10/09/2024 19:23;Sur;31;1;18;Neutral;0;1;0
1927;12/05/2025 17:18;Sur;113;3;18;Fuego;0;0;1
1928;13/03/2025 0:39;Oeste;80;9;17;Fuego;0;0;1
1929;3/03/2025 10:16;Este;152;7;16;Fuego;0;0;1
1930;15/01/2025 15:04;Sur;69;7;13;Accidente;1;0;0
1931;26/12/2024 1:06;Norte;113;1;4;Fuego;0;0;1
1932;24/02/2025 2:44;Sur;133;7;4;Neutral;0;1;0
1933;3/04/2025 12:30;Norte;14;7;14;Neutral;0;1;0
1934;2/11/2024 21:59;Oeste;51;4;5;Fuego;0;0;1
1935;29/06/2024 14:55;Sur;127;7;16;Neutral;0;1;0
